;figi;ticker;share_name;datetime;last_price;sell_flag;buy_flag;strategy_id;profit;currency
3672;BBG000G6Y5W4;MKC;McCormick & Co;2017-12-05;54.06;0;1;sma;0;usd
3673;BBG000BJQWD2;AKAM;Akamai Technologies;2017-12-05;71.59;0;1;sma;0;usd
3674;BBG000BF33K1;CBRL;Cracker Barrel Old Country Sto;2017-12-05;152.986;0;1;sma;0;usd
3675;BBG000C4SKT1;DY;Dycom Industries Inc;2017-12-06;106.64;0;1;sma;0;usd
3676;BBG000C7LMS8;AZO;AutoZone;2017-12-07;616.46;0;1;sma;0;usd
3677;BBG000C5HS04;NKE;NIKE;2017-12-07;67.73;0;1;sma;0;usd
3678;BBG000VH7TZ8;MRKC;Россети Центр;2017-12-08;0.3605;1;0;sma;0;rub
3679;BBG000N9MNX3;TSLA;Tesla Motors;2017-12-11;65.0;1;0;sma;0;usd
3680;BBG000C4ZZ10;SIG;Signet Jewelers;2017-12-12;39.78;1;0;sma;0;usd
3681;BBG000BRXP69;EW;Edwards Lifesciences;2017-12-12;45.24;0;1;sma;0;usd
3682;BBG000BD0TF8;BEN;Franklin Resources;2017-12-14;34.05;1;0;sma;0;usd
3683;BBG000BR85F1;PTR;PetroChina;2017-12-14;75.16;0;1;sma;0;usd
3684;BBG000NL6ZD9;IRGZ;Иркутскэнерго;2017-12-14;10.5;1;0;sma;0;rub
3685;BBG000BB1TH9;FLR;Fluor;2017-12-14;59.35;0;1;sma;0;usd
3686;BBG000BPXVJ6;RSG;Republic Services;2017-12-15;65.9;0;1;sma;0;usd
3687;BBG000LJS6B8;ALGT;Allegiant Travel Co;2017-12-15;141.332;0;1;sma;0;usd
3688;BBG000BHTPZ4;SCSC;ScanSource Inc;2017-12-15;36.05;1;0;sma;0;usd
3689;BBG000BHG9K0;ACAD;ACADIA Pharmaceuticals Inc;2017-12-15;19.76;1;0;sma;0;usd
3690;BBG000BCLYL9;MSM;MSC Industrial Direct Co Inc;2017-12-15;85.4834;0;1;sma;0;usd
3691;BBG000BLCPY4;HP;Helmerich & Payne;2017-12-19;72.41;0;1;sma;0;usd
3692;BBG000BQ8KV2;NUE;Nucor;2017-12-19;62.88;0;1;sma;0;usd
3693;BBG004S682J4;RSTI;Российские сети;2017-12-20;0.818;1;0;sma;0;rub
3694;BBG000BLFNC0;GEF;Greif Inc;2017-12-20;56.9119;0;1;sma;0;usd
3695;BBG000CGJMB9;ESS;Essex Property REIT;2017-12-20;237.6;1;0;sma;0;usd
3696;BBG000BHZ5J9;EQT;EQT Corporation;2017-12-20;47.92;1;0;sma;0;usd
3697;BBG000BLMY92;MAA;Mid-America Apartment REIT;2017-12-20;89.86;1;0;sma;0;usd
3698;BBG000BLF8D2;HRL;Hormel Foods;2017-12-21;36.12;0;1;sma;0;usd
3699;BBG000BCFNR4;CEA;China Eastern Airlines;2017-12-22;40.78;0;1;sma;0;usd
3700;BBG000BBD070;HES;Hess;2017-12-22;59.5;0;1;sma;0;usd
3701;BBG000BGYWY6;ORLY;O'Reilly Automotive;2017-12-26;263.29;0;1;sma;0;usd
3702;BBG000BBNYF6;DRI;Darden Restaurants;2017-12-26;92.86;0;1;sma;0;usd
3703;BBG000RTHVK7;GCHE;Группа Черкизово;2017-12-26;1090.0;1;0;sma;0;rub
3704;BBG0113JGQF0;STX;Seagate;2017-12-27;56.0;0;1;sma;0;usd
3705;BBG002ZCK2V9;SSTK;Shutterstock Inc;2017-12-28;39.7636;0;1;sma;0;usd
3706;BBG000BFXHL6;MOS;Mosaic;2017-12-29;26.97;0;1;sma;0;usd
3707;BBG000BH0FR6;SGEN;Seagen Inc.;2017-12-29;53.77;1;0;sma;0;usd
3708;BBG000BDDNH5;BALL;Ball Corporation;2017-12-29;38.08;1;0;sma;0;usd
3709;BBG000BD2167;ITRI;Itron Inc;2018-01-02;65.45;1;0;sma;0;usd
3710;BBG000MQ1SN9;DVA;DaVita HealthCare Partners;2018-01-02;63.11;0;1;sma;0;usd
3711;BBG000CXYSZ6;FFIV;F5;2018-01-02;164.67;0;1;sma;0;usd
3712;BBG000BXRPH1;PXD;Pioneer Natural Resources;2018-01-04;192.1;0;1;sma;0;usd
3713;BBG000BWPR54;OSIS;OSI Systems Inc;2018-01-04;67.31;1;0;sma;0;usd
3714;BBG000BKTFN2;HAL;Halliburton;2018-01-04;52.61;0;1;sma;0;usd
3715;BBG005YHY0Q7;JD;JD.com;2018-01-05;40.07;0;1;sma;0;usd
3716;BBG00R2JZG39;OI;O-I Glass;2018-01-05;19.32;1;0;sma;0;usd
3717;BBG000BMNBY1;EEFT;Euronet Worldwide Inc;2018-01-05;78.86;1;0;sma;0;usd
3718;BBG00DL8NMV2;FTI;TechnipFMC;2018-01-05;32.75;0;1;sma;0;usd
3719;BBG000BDXGP9;CAG;Conagra Brands;2018-01-05;36.91;0;1;sma;0;usd
3720;BBG001QYNR63;QUOT;Quotient Technology Inc;2018-01-05;12.65;1;0;sma;0;usd
3721;BBG000QW7VC1;HCA;HCA Healthcare;2018-01-08;97.55;0;1;sma;0;usd
3722;BBG009GSYN76;CBOM;МКБ;2018-01-09;4.8309999999999995;0;1;sma;0;rub
3723;BBG000CTQBF3;SBUX;Starbucks Corporation;2018-01-09;57.56;0;1;sma;0;usd
3724;BBG00L2DB535;SOHU;Sohu.com;2018-01-10;34.0;1;0;sma;0;usd
3725;BBG000BBK401;MATX;Matson Inc;2018-01-10;31.5833;0;1;sma;0;usd
3726;BBG000BG3445;COO;The Cooper Companies;2018-01-10;226.76;1;0;sma;0;usd
3727;BBG000BRXP69;EW;Edwards Lifesciences;2018-01-10;45.57;0;1;sma;0;usd
3728;BBG000KLB4Q1;SWKS;Skyworks Solutions;2018-01-10;95.0;1;0;sma;0;usd
3729;BBG000BZX1N5;AIZ;Assurant;2018-01-11;86.4;1;0;sma;0;usd
3730;BBG000BMQCP6;KEX;Kirby Corp;2018-01-12;89.2;0;1;sma;0;usd
3731;BBG000Q5ZRM7;DLR;Digital Realty REIT;2018-01-12;105.93;1;0;sma;0;usd
3732;BBG000LNHHJ9;KMAZ;КАМАЗ;2018-01-16;51.2;1;0;sma;0;rub
3733;BBG000C46HM9;M;Macy's;2018-01-16;30.0;0;1;sma;0;usd
3734;BBG000BF6756;CCK;Crown Holdings Inc;2018-01-16;44.68;1;0;sma;0;usd
3735;BBG000BBV4M5;CNTL;Центральный Телеграф;2018-01-16;16.5;1;0;sma;0;rub
3736;BBG000DD3510;AIV;Apartment Investment & Management REIT;2018-01-17;4.25;1;0;sma;0;usd
3737;BBG000BQHGR6;OKE;ONEOK;2018-01-18;66.59;0;1;sma;0;usd
3738;BBG000C2ZCH8;SRE;Sempra Energy;2018-01-18;106.52;1;0;sma;0;usd
3739;BBG000BBTJZ1;ERIE;Erie IndemnIty Co;2018-01-18;109.1387;1;0;sma;0;usd
3740;BBG006G063F9;INFO;IHS Markit;2018-01-19;53.12;0;1;sma;0;usd
3741;BBG000BT9DW0;SO;Southern;2018-01-19;44.55;1;0;sma;0;usd
3742;BBG000RJWGC4;AMEZ;Ашинский метзавод;2018-01-19;3.85;1;0;sma;0;rub
3743;BBG000BKQDQ7;ROCK;Gibraltar Industries Inc;2018-01-19;36.75;0;1;sma;0;usd
3744;BBG000BFRF55;CLF;Cleveland-Cliffs;2018-01-19;8.56;0;1;sma;0;usd
3745;BBG000G8N9C6;JWN;Nordstrom;2018-01-19;49.32;0;1;sma;0;usd
3746;BBG000FDBX90;CNP;CenterPoint Energy;2018-01-19;26.49;1;0;sma;0;usd
3747;BBG000C41023;UDR;UDR REIT;2018-01-22;35.02;1;0;sma;0;usd
3748;BBG000BLRT07;IDXX;IDEXX;2018-01-23;195.59;0;1;sma;0;usd
3749;BBG000H9LNX1;BJRI;BJ's Restaurants Inc;2018-01-23;53.5927;0;1;sma;0;usd
3750;BBG004S681M2;SNGSP;Сургутнефтегаз - привилегированные акции;2018-01-24;31.375;0;1;sma;0;rub
3751;BBG000BY29C7;TPR;Tapestry;2018-01-24;44.43;0;1;sma;0;usd
3752;BBG002NLDLV8;VIPS;Vipshop;2018-01-25;15.51;0;1;sma;0;usd
3753;BBG000BT41Q8;SLB;Schlumberger;2018-01-25;74.47;0;1;sma;0;usd
3754;BBG000BX6BJ3;Y;Alleghany Corp;2018-01-25;582.06;0;1;sma;0;usd
3755;BBG000BX74M4;CNXN;PC Connection Inc;2018-01-29;29.5162;0;1;sma;0;usd
3756;BBG000BDD940;WAB;Wabtec Corp.;2018-01-29;96.0985;0;1;sma;0;usd
3757;BBG000BGYMH7;MLM;Martin Marietta Materials;2018-01-30;219.42;0;1;sma;0;usd
3758;BBG009NRSWJ4;Z;Zillow Group Inc;2018-01-30;51.9;0;1;sma;0;usd
3759;BBG000D13GN8;ZG;Zillow Group Inc;2018-01-31;51.69;0;1;sma;0;usd
3760;BBG000BCWSS3;BC;Brunswick Corp DE;2018-01-31;61.4515;0;1;sma;0;usd
3761;BBG002R1CW27;IR;Ingersoll-Rand;2018-02-01;90.6;0;1;sma;0;usd
3762;BBG000CB8Q50;UHS;Universal Health Services;2018-02-01;116.76;0;1;sma;0;usd
3763;BBG000BFVXX0;CMS;CMS Energy Corporation;2018-02-01;45.25;1;0;sma;0;usd
3764;BBG000BN56Q9;DSKY;Детский Мир;2018-02-05;94.4;1;0;sma;0;rub
3765;BBG000JH6683;IONS;Ionis Pharmaceuticals Inc;2018-02-06;47.05;1;0;sma;0;usd
3766;BBG000BCTQ65;XEL;Xcel Energy;2018-02-06;45.25;1;0;sma;0;usd
3767;BBG000Q49F45;CHEP;ЧТПЗ;2018-02-06;141.0;0;1;sma;0;rub
3768;BBG000DW4Q75;LNT;Alliant Energy;2018-02-07;41.44;1;0;sma;0;usd
3769;BBG004731354;ROSN;Роснефть;2018-02-07;374.75;0;1;sma;0;rub
3770;BBG000KCZPC3;IRM;Iron Mountain REIT;2018-02-07;33.26;1;0;sma;0;usd
3771;BBG000MBDGM6;EQIX;Equinix REIT;2018-02-07;396.1;1;0;sma;0;usd
3772;BBG000BNY197;MEI;Methode Electronics Inc;2018-02-08;39.5745;1;0;sma;0;usd
3773;BBG000F7RCJ1;AAP;Advance Auto Parts;2018-02-08;128.61;0;1;sma;0;usd
3774;BBG000BHLYS1;ED;Consolidated Edison;2018-02-08;76.74;1;0;sma;0;usd
3775;BBG000BY33P5;JNPR;Juniper Networks;2018-02-09;26.79;1;0;sma;0;usd
3776;BBG000BD0TF8;BEN;Franklin Resources;2018-02-09;33.58;1;0;sma;0;usd
3777;BBG000BGVW60;D;Dominion Energy Inc;2018-02-09;63.36;1;0;sma;0;usd
3778;BBG000FJ0RK9;LPL;LG Display;2018-02-09;10.6;1;0;sma;0;usd
3779;BBG000B9X8C0;AEE;Ameren;2018-02-09;58.12;1;0;sma;0;usd
3780;BBG000BR2TH3;PG;Procter & Gamble;2018-02-09;73.14;1;0;sma;0;usd
3781;BBG000K3STR7;APTK;Аптечная сеть 36,6;2018-02-12;6.3;1;0;sma;0;rub
3782;BBG000BJZ7V7;FUL;HB Fuller Co;2018-02-13;51.5685;1;0;sma;0;usd
3783;BBG000BQ87N0;ES;Eversource Energy;2018-02-14;55.0;1;0;sma;0;usd
3784;BBG004S687W8;MSNG;Мосэнерго;2018-02-14;2.305;1;0;sma;0;rub
3785;BBG000BJ26K7;ALB;Albemarle;2018-02-15;94.66;1;0;sma;0;usd
3786;BBG00WCNDCZ6;AAN;The Aarons Company;2018-02-15;44.8074;0;1;sma;0;usd
3787;BBG000BWP7D9;WEC;WEC Energy Group;2018-02-16;59.37;1;0;sma;0;usd
3788;BBG000BSHJ96;SAFM;Sanderson Farms Inc;2018-02-16;111.7696;1;0;sma;0;usd
3789;BBG004730JJ5;MOEX;Московская Биржа;2018-02-19;110.35;1;0;sma;0;rub
3790;BBG000BQW085;HAIN;Hain Celestial Group Inc;2018-02-20;27.71;1;0;sma;0;usd
3791;BBG0016MQ7C5;TPIC;TPI Composites Inc;2018-02-21;25.84;0;1;sma;0;usd
3792;BBG000BL46Q4;REG;Regency Centers REIT;2018-02-22;59.31;1;0;sma;0;usd
3793;BBG004S68C39;LSRG;Группа ЛСР;2018-02-22;849.0;0;1;sma;0;rub
3794;BBG000BZJQL8;IART;Integra LifeSciences Holdings;2018-02-22;65.51;0;1;sma;0;usd
3795;BBG000BLHRS2;HSY;Hershey;2018-02-22;92.4;1;0;sma;0;usd
3796;BBG000DCNK80;RPM;RPM International Inc;2018-02-23;49.7774;1;0;sma;0;usd
3797;BBG000BS5CM9;BXP;Boston Properties REIT;2018-02-23;122.07;1;0;sma;0;usd
3798;BBG000BWPXQ8;BTI;British American Tobacco;2018-02-26;49.5;1;0;sma;0;usd
3799;BBG000CVKZY0;CRVL;CorVel Corp;2018-02-26;51.5;1;0;sma;0;usd
3800;BBG007TJF1N7;QRVO;Qorvo;2018-02-27;80.4;0;1;sma;0;usd
3801;BBG000C3FGH9;GHC;Graham Holdings Co;2018-02-27;594.709;0;1;sma;0;usd
3802;BBG000BFDLV8;CERN;Cerner;2018-02-27;61.03;1;0;sma;0;usd
3803;BBG000F6ZWH2;DKS;Dick's Sporting Goods Inc;2018-02-28;37.1895;0;1;sma;0;usd
3804;BBG000C90DH9;IPG;IPG;2018-02-28;23.58;0;1;sma;0;usd
3805;BBG000BLBVN4;BKNG;Booking;2018-02-28;2139.49;0;1;sma;0;usd
3806;BBG004S68B31;ALRS;АЛРОСА;2018-03-01;91.0;0;1;sma;0;rub
3807;BBG000BKNX95;GT;Goodyear Tire & Rubber;2018-03-01;25.1;1;0;sma;0;usd
3808;BBG000B9ZV28;AMED;Amedisys Inc;2018-03-01;85.09;0;1;sma;0;usd
3809;BBG000BB6KF5;MET;MetLife;2018-03-01;46.63;1;0;sma;0;usd
3810;BBG000Q1R1Y9;BERY;Berry Global Group Inc;2018-03-01;46.49;1;0;sma;0;usd
3811;BBG000BMX289;KO;COCA-COLA;2018-03-02;42.16;1;0;sma;0;usd
3812;BBG000BX57K1;XRAY;Dentsply Sirona;2018-03-02;45.01;1;0;sma;0;usd
3813;BBG004S68614;AFKS;АФК Система;2018-03-02;8.875;1;0;sma;0;rub
3814;BBG000CMRVH1;ACH;Aluminum Corp of China;2018-03-05;11.5;1;0;sma;0;usd
3815;BBG000BP6LJ8;MO;Altria Group;2018-03-05;56.59;1;0;sma;0;usd
3816;BBG000BFQYY3;CL;Colgate-Palmolive;2018-03-06;63.73;1;0;sma;0;usd
3817;BBG000BF8CN3;ANDE;Andersons Inc;2018-03-07;34.1518;0;1;sma;0;usd
3818;BBG000FJ0RK9;LPL;LG Display;2018-03-07;8.51;1;0;sma;0;usd
3819;BBG000BM7HL0;ADSK;Autodesk;2018-03-07;137.74;0;1;sma;0;usd
3820;BBG000BR14K5;CB;Chubb;2018-03-07;126.38;1;0;sma;0;usd
3821;BBG000BKYVF0;HCSG;Healthcare Services Group Inc;2018-03-07;41.7821;1;0;sma;0;usd
3822;BBG000Q4XNV1;BDC;Belden Inc;2018-03-07;61.7747;1;0;sma;0;usd
3823;BBG000BG1DH3;COHR;Coherent Inc;2018-03-07;187.74;1;0;sma;0;usd
3824;BBG000PXGT62;TPX;Tempur Sealy International Inc;2018-03-08;50.62;1;0;sma;0;usd
3825;BBG001CGB489;VEEV;Veeva Systems Inc;2018-03-08;78.75;0;1;sma;0;usd
3826;BBG000BKZTP3;HOG;Harley-Davidson;2018-03-08;44.21;1;0;sma;0;usd
3827;BBG0016MQ7C5;TPIC;TPI Composites Inc;2018-03-09;28.52;0;1;sma;0;usd
3828;BBG000BB6WG8;ADM;Archer-Daniels-Midland Company;2018-03-09;46.26;0;1;sma;0;usd
3829;BBG000BCMWM1;MTN;Vail Resorts Inc;2018-03-09;270.979;0;1;sma;0;usd
3830;BBG000C3VHF1;VICR;Vicor Corp;2018-03-09;44.15;0;1;sma;0;usd
3831;BBG000BN84F3;DGX;Quest Diagnostics;2018-03-09;112.05;0;1;sma;0;usd
3832;BBG000DH7JK6;PEP;PepsiCo;2018-03-09;108.99;1;0;sma;0;usd
3833;BBG001M8HHB7;TRIP;TripAdvisor;2018-03-13;56.65;0;1;sma;0;usd
3834;BBG000BSJK37;T;AT&T;2018-03-13;34.28;1;0;sma;0;usd
3835;BBG000BY2Y78;IVZ;Invesco;2018-03-14;26.56;1;0;sma;0;usd
3836;BBG000C3NTN5;HOLX;Hologic;2018-03-15;39.63;1;0;sma;0;usd
3837;BBG000BFS7D3;CLX;The Clorox Company;2018-03-15;133.52;1;0;sma;0;usd
3838;BBG000DCCZW2;AGCO;AGCO Corp;2018-03-15;60.0009;1;0;sma;0;usd
3839;BBG00KHY5S69;AVGO;Broadcom;2018-03-16;242.64;1;0;sma;0;usd
3840;BBG000BT5PG5;SMG;Scotts Miracle-Gro Co The;2018-03-20;82.4997;1;0;sma;0;usd
3841;BBG000BMHYD1;JNJ;Johnson & Johnson;2018-03-20;121.58;1;0;sma;0;usd
3842;BBG000CL9JV4;SNX;SYNNEX Corp;2018-03-20;97.4089;1;0;sma;0;usd
3843;BBG001B4BV87;FBHS;Fortune Brands Home & Security;2018-03-20;54.26;1;0;sma;0;usd
3844;BBG000C22QV7;SEE;Sealed Air;2018-03-20;42.54;1;0;sma;0;usd
3845;BBG002BCQK67;NSVZ;Наука-Связь;2018-03-21;193.0;1;0;sma;0;rub
3846;BBG000G7QX50;PINC;Premier Inc;2018-03-21;37.72;0;1;sma;0;usd
3847;BBG000BWVCP8;WMB;The Williams Companies;2018-03-21;27.42;1;0;sma;0;usd
3848;BBG000BNHSP9;JEF;Jefferies Financial Group;2018-03-21;22.77;1;0;sma;0;usd
3849;BBG000BLFNC0;GEF;Greif Inc;2018-03-22;52.457;1;0;sma;0;usd
3850;BBG000L9CV04;UPS;United Parcel Service;2018-03-22;108.59;1;0;sma;0;usd
3851;BBG004S682Z6;RTKM;Ростелеком;2018-03-23;67.87;0;1;sma;0;rub
3852;BBG000FLZN98;MHK;Mohawk Industries;2018-03-23;219.07;1;0;sma;0;usd
3853;BBG00B8NN386;GRNT;Городские Инновационные Технологии;2018-03-23;0.532;1;0;sma;0;rub
3854;BBG000BBL8V7;PWR;Quanta Services;2018-03-23;34.34;1;0;sma;0;usd
3855;BBG000BFT2L4;CMCSA;Comcast;2018-03-26;33.34;1;0;sma;0;usd
3856;BBG000BKFZM4;GLW;Corning;2018-03-26;28.95;1;0;sma;0;usd
3857;BBG000VPGNR2;CHTR;Charter Communications;2018-03-27;305.02;1;0;sma;0;usd
3858;BBG000BLSL58;IFF;International Flavors & Fragrances;2018-03-27;128.16;1;0;sma;0;usd
3859;BBG000G0Z878;HIG;Hartford Financial Services;2018-03-27;52.53;1;0;sma;0;usd
3860;BBG009Q036D0;GMS;GMS Inc;2018-03-28;25.51;1;0;sma;0;usd
3861;BBG000BKPL53;ZBH;Zimmer Biomet Holdings;2018-03-28;114.89;1;0;sma;0;usd
3862;BBG000BK5DP1;TGNA;TEGNA;2018-03-28;11.95;1;0;sma;0;usd
3863;BBG000BD2167;ITRI;Itron Inc;2018-03-29;60.15;1;0;sma;0;usd
3864;BBG000BNSZP1;MCD;McDonald’s;2018-03-29;158.51;1;0;sma;0;usd
3865;BBG000BW2QX0;UNM;Unum;2018-03-29;37.66;1;0;sma;0;usd
3866;BBG000NDYB67;GM;General Motors;2018-03-29;39.3;1;0;sma;0;usd
3867;BBG000BLRP41;OLED;Universal Display Corp;2018-03-29;93.4325;1;0;sma;0;usd
3868;BBG003LYCMB1;SFIN;ЭсЭфАй;2018-03-30;678.0;1;0;sma;0;rub
3869;BBG00NNG2ZJ8;XRX;Xerox;2018-04-02;25.1;1;0;sma;0;usd
3870;BBG000BPBVW5;CGNX;Cognex Corp;2018-04-02;45.3537;1;0;sma;0;usd
3871;BBG000H1RYG7;PEGA;Pegasystems Inc;2018-04-02;59.9058;0;1;sma;0;usd
3872;BBG000DYGNW7;MCK;McKesson;2018-04-02;132.63;1;0;sma;0;usd
3873;BBG008F2T3T2;RUAL;РУСАЛ;2018-04-02;25.32;1;0;sma;0;rub
3874;BBG000BNPS52;TRMB;Trimble Inc;2018-04-02;34.6;1;0;sma;0;usd
3875;BBG004S689R0;PHOR;ФосАгро;2018-04-02;2310.0;1;0;sma;0;rub
3876;BBG000BWS3F3;WGO;Winnebago Industries Inc;2018-04-02;41.3552;1;0;sma;0;usd
3877;BBG000BRVP70;R;Ryder System;2018-04-02;73.56;1;0;sma;0;usd
3878;BBG000BQVTF5;PCAR;PACCAR;2018-04-03;63.21;1;0;sma;0;usd
3879;BBG00R45JYB7;ARNC;Arconic;2018-04-03;19.43;1;0;sma;0;usd
3880;BBG000BV95H9;TKR;Timken Co The;2018-04-03;43.6747;1;0;sma;0;usd
3881;BBG000HCJMF9;PRU;Prudential Financial;2018-04-03;96.02;1;0;sma;0;usd
3882;BBG0019GM953;JELD;JELD-WEN Holding Inc;2018-04-03;29.3;1;0;sma;0;usd
3883;BBG00KXRCDP0;CI;Cigna;2018-04-03;177.7066;1;0;sma;0;usd
3884;BBG0014PFYM2;RUGR;Русгрэйн;2018-04-03;4.5;1;0;sma;0;rub
3885;BBG000BCD3D5;ARW;Arrow Electronics Inc;2018-04-04;78.34;1;0;sma;0;usd
3886;BBG000BFPK65;CINF;Cincinnati Financial Corporation;2018-04-04;71.3;1;0;sma;0;usd
3887;BBG000K3BC83;LAD;LIthia Motors Inc;2018-04-04;94.9875;1;0;sma;0;usd
3888;BBG000BGPTV6;CMI;Cummins;2018-04-04;137.82;1;0;sma;0;usd
3889;BBG000BZCKH3;MTD;Mettler Toledo;2018-04-04;594.61;1;0;sma;0;usd
3890;BBG00G4Y2DC1;WTTR;Select Energy Services Inc;2018-04-04;15.0;1;0;sma;0;usd
3891;BBG000BFNR17;BFH;Bread Financial;2018-04-04;224.88;1;0;sma;0;usd
3892;BBG000BNJHS8;LUV;Southwest Airlines;2018-04-04;53.9;1;0;sma;0;usd
3893;BBG000VQWH86;BLNG;Белон;2018-04-04;2.85;1;0;sma;0;rub
3894;BBG005TJKDZ6;IBP;Installed Building Products;2018-04-05;54.85;1;0;sma;0;usd
3895;BBG000BFJT36;CHD;Church & Dwight;2018-04-05;54.14;0;1;sma;0;usd
3896;BBG000BV6R84;THO;Thor Industries Inc;2018-04-05;97.1112;1;0;sma;0;usd
3897;BBG000BQLTW7;ORCL;Oracle;2018-04-05;48.52;1;0;sma;0;usd
3898;BBG000BVMGF2;ALL;The Allstate Corporation;2018-04-05;93.42;1;0;sma;0;usd
3899;BBG002YFXL29;UNKL;ЮУНК;2018-04-05;2320.0;1;0;sma;0;rub
3900;BBG007HTCQT0;MOMO;Hello Group;2018-04-06;44.2;0;1;sma;0;usd
3901;BBG000BL9C59;MAC;Macerich REIT;2018-04-09;57.59;1;0;sma;0;usd
3902;BBG005XZHR97;VRTV;Veritiv Corp;2018-04-09;38.85;0;1;sma;0;usd
3903;BBG001KY4N87;ARMK;Aramark;2018-04-09;38.9938;1;0;sma;0;usd
3904;BBG000BM5SR2;IP;International Paper;2018-04-09;52.69;1;0;sma;0;usd
3905;BBG000J0D904;BIG;Big Lots Inc;2018-04-09;42.4723;1;0;sma;0;usd
3906;BBG000BX72V8;NTES;NetEase Inc;2018-04-09;51.42;1;0;sma;0;usd
3907;BBG000FFDM15;USB;US Bancorp;2018-04-10;51.65;1;0;sma;0;usd
3908;BBG000BNGBW9;NOK;Nokia;2018-04-10;5.9;0;1;sma;0;usd
3909;BBG000BT41Q8;SLB;Schlumberger;2018-04-10;65.74;1;0;sma;0;usd
3910;BBG000BR3KL6;PH;Parker-Hannifin;2018-04-11;165.18;1;0;sma;0;usd
3911;BBG000C060M4;AMG;Affiliated Managers Group;2018-04-11;151.71;1;0;sma;0;usd
3912;BBG000R607Y3;PLZL;Полюс Золото;2018-04-11;4450.0;1;0;sma;0;rub
3913;BBG000BBKZD8;ANIK;Anika Therapeutics Inc;2018-04-11;40.68;1;0;sma;0;usd
3914;BBG000BQBYR3;NVR;NVR Inc;2018-04-11;2845.31;1;0;sma;0;usd
3915;BBG000BNMHS4;MAN;ManpowerGroup Inc;2018-04-11;90.9067;1;0;sma;0;usd
3916;BBG000CC53X1;OSK;Oshkosh Corporation;2018-04-11;74.0854;1;0;sma;0;usd
3917;BBG000BS9489;OMC;Omnicom Group;2018-04-11;68.85;1;0;sma;0;usd
3918;BBG000D898T9;CAH;Cardinal Health;2018-04-11;49.28;1;0;sma;0;usd
3919;BBG000BF0672;CASY;Casey's General Stores Inc;2018-04-12;108.645;1;0;sma;0;usd
3920;BBG000BS9HN3;ROG;Rogers Corp;2018-04-12;129.68;1;0;sma;0;usd
3921;BBG004730JJ5;MOEX;Московская Биржа;2018-04-13;100.09;1;0;sma;0;rub
3922;BBG000DVB833;GVA;Granite Construction Inc;2018-04-13;51.8831;1;0;sma;0;usd
3923;BBG000BF6LY3;CCL;Carnival;2018-04-13;65.17;1;0;sma;0;usd
3924;BBG000DRM643;IBN;ICICI Bank;2018-04-13;8.72;1;0;sma;0;usd
3925;BBG004S68BR5;NMTP;НМТП;2018-04-13;6.22;1;0;sma;0;rub
3926;BBG00475KHX6;TRNFP;Транснефть - привилегированные акции;2018-04-13;153150.0;1;0;sma;0;rub
3927;BBG000BXM6V2;UAA;Under Armour;2018-04-13;20.6;0;1;sma;0;usd
3928;BBG000QJW156;BSPB;Банк Санкт-Петербург;2018-04-16;52.05;1;0;sma;0;rub
3929;BBG000BTQR96;SWK;Stanley Black & Decker;2018-04-16;149.47;1;0;sma;0;usd
3930;BBG000G3QLY3;AMP;Ameriprise Financial;2018-04-16;145.67;1;0;sma;0;usd
3931;BBG0082W8Q12;GCP;GCP Applied Technologies Inc;2018-04-17;28.15;1;0;sma;0;usd
3932;BBG000BKTXF2;BECN;Beacon Roofing Supply Inc;2018-04-17;41.07;1;0;sma;0;usd
3933;BBG000BG88X9;CVLT;CommVault Systems Inc;2018-04-17;65.0;0;1;sma;0;usd
3934;BBG000BH5LT6;RIG;Transocean;2018-04-17;12.87;0;1;sma;0;usd
3935;BBG000F2XXP2;SBGI;Sinclair Broadcast Group Inc;2018-04-18;24.99;1;0;sma;0;usd
3936;BBG004S68JR8;SVAV;СОЛЛЕРС;2018-04-18;500.0;1;0;sma;0;rub
3937;BBG000G7QX50;PINC;Premier Inc;2018-04-18;37.59;0;1;sma;0;usd
3938;BBG000DBKR53;SMTC;Semtech Corp;2018-04-18;48.65;0;1;sma;0;usd
3939;BBG000BFRF55;CLF;Cleveland-Cliffs;2018-04-19;10.88;0;1;sma;0;usd
3940;BBG009DTD8H2;UA;Under Armour (C);2018-04-19;18.17;0;1;sma;0;usd
3941;BBG000BF6RQ9;SAVE;Spirit Airlines Inc;2018-04-19;43.11;0;1;sma;0;usd
3942;BBG000G7W420;LHCG;LHC Group Inc;2018-04-19;91.81;0;1;sma;0;usd
3943;BBG000QX74T1;CMG;Chipotle Mexican Grill;2018-04-20;475.25;0;1;sma;0;usd
3944;BBG002B2J5X0;KRKNP;Саратовский НПЗ - акции привилегированные;2018-04-23;10800.0;1;0;sma;0;rub
3945;BBG000BMWKC5;KMT;Kennametal Inc;2018-04-23;40.1738;1;0;sma;0;usd
3946;BBG0019V9M65;TNDM;Tandem Diabetes Care Inc;2018-04-23;32.2;0;1;sma;0;usd
3947;BBG000BBXLW4;AN;AutoNation;2018-04-24;48.35;1;0;sma;0;usd
3948;BBG000BB5792;RCL;Royal Caribbean Cruises;2018-04-24;111.09;1;0;sma;0;usd
3949;BBG000C23KJ3;AES;The AES Corporation;2018-04-24;13.95;0;1;sma;0;usd
3950;BBG000BS9489;OMC;Omnicom Group;2018-04-24;67.79;1;0;sma;0;usd
