;figi;ticker;share_name;datetime;last_price;rsi_float;buy_flag;strategy_id;profit;currency;country
216;BBG000BLH3P8;HSC;Harsco Corp;2022-07-17 00:00:00.000000;5.92;21.14;1;rsi;0;usd;US
217;BBG000VKG4R5;MRKU;МРСК Урала;2022-07-17 00:00:00.000000;0.143;19.37;1;rsi;0;rub;RU
218;BBG001VBZR00;SBER@GS;Sberbank of Russia PJSC;2022-07-17 00:00:00.000000;;28.64;1;rsi;0;usd;RU
219;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-17 00:00:00.000000;;16.73;1;rsi;0;eur;DE
220;BBG000CSZKR2;MBT;АДР МТС;2022-07-17 00:00:00.000000;;16.15;1;rsi;0;usd;RU
221;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-07-17 00:00:00.000000;3.2;72.58;0;rsi;0;usd;US
222;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-17 00:00:00.000000;9.42;75.25;0;rsi;0;usd;US
223;BBG004PYF2N3;POLY;Polymetal;2022-07-17 00:00:00.000000;314.8;22.64;1;rsi;0;rub;RU
224;BBG000BJQK11;FOE;Ferro Corp;2022-07-17 00:00:00.000000;;94.88;0;rsi;0;usd;US
225;BBG00FH3FM15;TCRR;TCR2 Therapeutics Inc;2022-07-17 00:00:00.000000;3.55;70.01;0;rsi;0;usd;US
226;BBG00KXC8646;BEAM;Beam Therapeutics;2022-07-18 00:00:00.000000;58.95;68.21;0;rsi;0;usd;US
227;BBG00225ZDD0;CDLX;Cardlytics Inc;2022-07-18 00:00:00.000000;13.6;22.33;1;rsi;0;usd;US
228;BBG000QSXPZ9;LRN;Stride, Inc;2022-07-18 00:00:00.000000;41.97;74.77;0;rsi;0;usd;US
229;BBG001PD3L10;EVK@DE;Evonik Industries AG;2022-07-18 00:00:00.000000;;24.33;1;rsi;0;eur;DE
230;BBG00JXPFBN0;FIVE;ГДР X5 RetailGroup;2022-07-18 00:00:00.000000;1208.5;75.55;0;rsi;0;rub;RU
231;BBG00ZSDS6T8;TSP;TuSimple Holdings;2022-07-18 00:00:00.000000;9.04;61.04;0;rsi;0;usd;US
232;BBG000QQCY41;2007;Country Garden Holdings;2022-07-18 00:00:00.000000;3.52;21.29;1;rsi;0;hkd;CN
233;BBG000BCJ161;SRPT;Sarepta Therapeutics Inc;2022-07-18 00:00:00.000000;85.83;70.34;0;rsi;0;usd;US
234;BBG00W7F99V5;LCID;Lucid Group;2022-07-18 00:00:00.000000;20.03;62.82;0;rsi;0;usd;US
235;BBG000BTYP37;AWH;Aspira Womens Health;2022-07-18 00:00:00.000000;0.88;59.27;0;rsi;0;usd;US
236;BBG000LW3NX5;DPW@DE;Deutsche Post AG;2022-07-18 00:00:00.000000;;29.6;1;rsi;0;eur;DE
237;BBG000BLH3P8;HSC;Harsco Corp;2022-07-18 00:00:00.000000;4.9;21.14;1;rsi;0;usd;US
238;BBG001VBZR00;SBER@GS;Sberbank of Russia PJSC;2022-07-18 00:00:00.000000;;28.64;1;rsi;0;usd;RU
239;BBG000K88H58;FCN;FTI Consulting Inc;2022-07-18 00:00:00.000000;186.53;76.02;0;rsi;0;usd;US
240;BBG000RTHVK7;GCHE;Группа Черкизово;2022-07-18 00:00:00.000000;2532.0;25.86;1;rsi;0;rub;RU
241;BBG000BD1HP2;WRB;WR Berkley;2022-07-18 00:00:00.000000;62.21;34.27;1;rsi;0;usd;US
242;BBG000CSZKR2;MBT;АДР МТС;2022-07-18 00:00:00.000000;;16.15;1;rsi;0;usd;RU
243;BBG000D9H9F1;MYGN;Myriad Genetics Inc;2022-07-18 00:00:00.000000;22.48;73.7;0;rsi;0;usd;US
244;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-18 00:00:00.000000;11.47;75.25;0;rsi;0;usd;US
245;BBG004HXD0G8;GNL;Global Net Lease REIT;2022-07-18 00:00:00.000000;14.72;67.14;0;rsi;0;usd;US
246;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-18 00:00:00.000000;;16.73;1;rsi;0;eur;DE
247;BBG00W9LF2G5;PRAX;Praxis Precision Medicines;2022-07-18 00:00:00.000000;3.43;63.92;0;rsi;0;usd;US
248;BBG000C8L273;IFX@DE;Infineon Technologies AG;2022-07-18 00:00:00.000000;;32.25;1;rsi;0;eur;DE
249;BBG000BWT790;RHM@DE;Rheinmetall AG;2022-07-18 00:00:00.000000;;95.02;0;rsi;0;eur;DE
250;BBG004731489;GMKN;Норильский никель;2022-07-18 00:00:00.000000;15282.0;25.58;1;rsi;0;rub;RU
251;BBG000BX7DH0;VRSB;ТНС энерго Воронеж;2022-07-18 00:00:00.000000;151.2;19.51;1;rsi;0;rub;RU
252;BBG004730RP0;GAZP;Газпром;2022-07-18 00:00:00.000000;186.7;25.0;1;rsi;0;rub;RU
253;BBG000BBFBD7;ALV@DE;Allianz SE;2022-07-18 00:00:00.000000;;29.49;1;rsi;0;eur;DE
254;BBG000VDC3G9;ZGNX;Zogenix Inc;2022-07-18 00:00:00.000000;;84.32;0;rsi;0;usd;US
255;BBG003D4V951;DUOL;Duolingo;2022-07-18 00:00:00.000000;95.41;66.89;0;rsi;0;usd;US
256;BBG007DLZ601;RYTM;Rhythm Pharmaceuticals Inc;2022-07-18 00:00:00.000000;11.16;80.56;0;rsi;0;usd;US
257;BBG00K4MPP27;VNE;Veoneer Inc;2022-07-18 00:00:00.000000;;83.58;0;rsi;0;usd;SE
258;BBG000BGPQW1;CVGW;Calavo Growers Inc;2022-07-18 00:00:00.000000;42.65;72.4;0;rsi;0;usd;US
259;BBG000BW7X97;UTL;Unitil Corporation;2022-07-18 00:00:00.000000;57.95;72.77;0;rsi;0;usd;US
260;BBG00KT2SCV8;GSKY;GreenSky Inc;2022-07-18 00:00:00.000000;;1.15;1;rsi;0;usd;US
261;BBG000BBVVK7;BAS@DE;BASF SE;2022-07-18 00:00:00.000000;;26.6;1;rsi;0;eur;DE
262;BBG000BCCT76;SIE@DE;Siemens AG;2022-07-18 00:00:00.000000;;33.97;1;rsi;0;eur;DE
263;BBG000BBZBV5;CON@DE;Continental AG;2022-07-18 00:00:00.000000;;28.9;1;rsi;0;eur;DE
264;BBG00JN4FXG8;SLDB;Solid Biosciences;2022-07-18 00:00:00.000000;0.67;69.75;0;rsi;0;usd;US
265;BBG000BBZW12;DBK@DE;Deutsche Bank AG;2022-07-18 00:00:00.000000;;31.84;1;rsi;0;eur;DE
266;BBG0077HPN74;ZY;Zymergen Inc.;2022-07-18 00:00:00.000000;2.05;67.04;0;rsi;0;usd;US
267;BBG00ZVC67K7;VTSC@DE;Vitesco Technologies Group AG;2022-07-18 00:00:00.000000;;23.03;1;rsi;0;eur;DE
268;BBG000DS5588;SPB@US;Spectrum Brands Holdings Inc;2022-07-18 00:00:00.000000;66.5;23.72;1;rsi;0;usd;US
269;BBG00PQ4XJ45;RXRX;Recursion Pharmaceuticals, Inc.;2022-07-18 00:00:00.000000;8.3;60.14;0;rsi;0;usd;US
270;BBG00Z5KBW72;GDEV;Nexters Inc;2022-07-18 00:00:00.000000;;21.97;1;rsi;0;usd;US
271;BBG000GMGNB3;ROLL;RBC Bearings Inc;2022-07-18 00:00:00.000000;207.96;76.32;0;rsi;0;usd;US
272;BBG000BVTPQ3;MTX@DE;MTU Aero Engines AG;2022-07-18 00:00:00.000000;;69.51;0;rsi;0;eur;DE
273;BBG000H8LGK2;MD;Pediatrix Medical Group;2022-07-18 00:00:00.000000;23.25;72.46;0;rsi;0;usd;US
274;BBG00FH3FM15;TCRR;TCR2 Therapeutics Inc;2022-07-18 00:00:00.000000;3.35;70.01;0;rsi;0;usd;US
275;BBG00P17H053;DM;Desktop Metal;2022-07-18 00:00:00.000000;2.41;60.81;0;rsi;0;usd;US
276;BBG000KGYRF8;OGZD@GS;Gazprom PJSC;2022-07-18 00:00:00.000000;;35.54;1;rsi;0;usd;RU
277;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2022-07-18 00:00:00.000000;;17.91;1;rsi;0;usd;US
278;BBG000BHYT80;SGMO;Sangamo Therapeutics;2022-07-18 00:00:00.000000;4.41;59.44;0;rsi;0;usd;US
279;BBG000FR1RP5;ADS@DE;Adidas;2022-07-18 00:00:00.000000;;23.1;1;rsi;0;eur;DE
280;BBG000BJQK11;FOE;Ferro Corp;2022-07-18 00:00:00.000000;;94.88;0;rsi;0;usd;US
281;BBG000VKG4R5;MRKU;МРСК Урала;2022-07-18 00:00:00.000000;0.153;19.37;1;rsi;0;rub;RU
282;BBG000VFBQG4;MGNT@GS;Magnit PJSC;2022-07-18 00:00:00.000000;;26.24;1;rsi;0;usd;RU
283;BBG004SK5VL9;FIGS;FIGS;2022-07-18 00:00:00.000000;10.5;63.36;0;rsi;0;usd;US
284;BBG000BCG930;ELV;Elevance Health;2022-07-18 00:00:00.000000;480.88;27.18;1;rsi;0;usd;US
285;BBG00341H6M0;GBT;Global Blood Therapeutics Inc;2022-07-18 00:00:00.000000;33.8;74.61;0;rsi;0;usd;US
286;BBG000BB07P9;GOLD;Barrick Gold;2022-07-18 00:00:00.000000;15.85;24.65;1;rsi;0;usd;CA
287;BBG000FVZQY1;TGTX;TG Therapeutics;2022-07-18 00:00:00.000000;5.91;61.98;0;rsi;0;usd;US
288;BBG00LPWLFD4;FSR;Fisker;2022-07-18 00:00:00.000000;9.48;57.49;0;rsi;0;usd;US
289;BBG002B9T6Y1;KAZTP;КуйбышевАзот - Акции привилегированные;2022-07-18 00:00:00.000000;387.6;32.56;1;rsi;0;rub;RU
290;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-07-18 00:00:00.000000;3.14;72.58;0;rsi;0;usd;US
291;BBG00K20GVD2;BTAI;BioXcel Therapeutics;2022-07-18 00:00:00.000000;15.0;72.58;0;rsi;0;usd;US
292;BBG00DW0PN34;1COV@DE;Covestro AG;2022-07-18 00:00:00.000000;;32.91;1;rsi;0;eur;DE
293;BBG003MSMCS6;GLPI;Gaming and Leisure Properties REIT;2022-07-18 00:00:00.000000;49.44;69.39;0;rsi;0;usd;US
294;BBG000F02T51;CABO;Cable One;2022-07-18 00:00:00.000000;1351.72;70.02;0;rsi;0;usd;US
295;BBG000BS3CD1;FRE@DE;Fresenius SE;2022-07-18 00:00:00.000000;;21.74;1;rsi;0;eur;DE
296;BBG00VPKLPX4;POGR;Petropavlovsk PLC;2022-07-18 00:00:00.000000;;14.65;1;rsi;0;rub;RU
297;BBG000LNHHJ9;KMAZ;КАМАЗ;2022-07-18 00:00:00.000000;85.9;22.52;1;rsi;0;rub;RU
298;BBG000QT15P7;PTCT;PTC Therapeutics;2022-07-18 00:00:00.000000;43.41;69.89;0;rsi;0;usd;US
299;BBG002458LF8;SELG;Селигдар;2022-07-18 00:00:00.000000;36.01;22.73;1;rsi;0;rub;RU
300;BBG00741Y1N2;RIVN;Rivian Automotive;2022-07-18 00:00:00.000000;31.92;64.12;0;rsi;0;usd;US
301;BBG004PYF2N3;POLY;Polymetal;2022-07-18 00:00:00.000000;309.1;21.6;1;rsi;0;rub;RU
302;BBG00ZVC67K7;VTSC@DE;Vitesco Technologies Group AG;2022-07-19 00:00:00.000000;;23.03;1;rsi;0;eur;DE
303;BBG00JN4FXG8;SLDB;Solid Biosciences;2022-07-19 00:00:00.000000;0.69;73.29;0;rsi;0;usd;US
304;BBG00DW0PN34;1COV@DE;Covestro AG;2022-07-19 00:00:00.000000;;32.91;1;rsi;0;eur;DE
305;BBG007Z9V591;RGNX;REGENXBIO Inc;2022-07-19 00:00:00.000000;32.9;82.29;0;rsi;0;usd;US
306;BBG000Q4XNV1;BDC;Belden Inc;2022-07-19 00:00:00.000000;61.76;70.84;0;rsi;0;usd;US
307;BBG000LC1FS4;ATI;Allegheny Technologies;2022-07-19 00:00:00.000000;24.31;100.0;0;rsi;0;usd;US
308;BBG000FVZQY1;TGTX;TG Therapeutics;2022-07-19 00:00:00.000000;6.4;67.73;0;rsi;0;usd;US
309;BBG000BBZW12;DBK@DE;Deutsche Bank AG;2022-07-19 00:00:00.000000;;31.84;1;rsi;0;eur;DE
310;BBG000BBVVK7;BAS@DE;BASF SE;2022-07-19 00:00:00.000000;;26.6;1;rsi;0;eur;DE
311;BBG002458LF8;SELG;Селигдар;2022-07-19 00:00:00.000000;35.73;21.9;1;rsi;0;rub;RU
312;BBG009GSYN76;CBOM;МКБ;2022-07-19 00:00:00.000000;4.54;27.16;1;rsi;0;rub;RU
313;BBG007DLZ601;RYTM;Rhythm Pharmaceuticals Inc;2022-07-19 00:00:00.000000;10.57;73.7;0;rsi;0;usd;US
314;BBG00K4MPP27;VNE;Veoneer Inc;2022-07-19 00:00:00.000000;;83.58;0;rsi;0;usd;SE
315;BBG000BW7X97;UTL;Unitil Corporation;2022-07-19 00:00:00.000000;58.72;74.75;0;rsi;0;usd;US
316;BBG000B9YYH7;ABM;ABM Industries;2022-07-19 00:00:00.000000;43.73;100.0;0;rsi;0;usd;US
317;BBG000BGPQW1;CVGW;Calavo Growers Inc;2022-07-19 00:00:00.000000;43.97;78.36;0;rsi;0;usd;US
318;BBG003MSMCS6;GLPI;Gaming and Leisure Properties REIT;2022-07-19 00:00:00.000000;50.79;74.32;0;rsi;0;usd;US
319;BBG003D4V951;DUOL;Duolingo;2022-07-19 00:00:00.000000;96.99;68.44;0;rsi;0;usd;US
320;BBG000BF3WW4;CBT;Cabot Corporation;2022-07-19 00:00:00.000000;67.5;100.0;0;rsi;0;usd;US
321;BBG000BT1ZY7;SJW;SJW Group;2022-07-19 00:00:00.000000;62.88;69.16;0;rsi;0;usd;US
322;BBG00KT2SCV8;GSKY;GreenSky Inc;2022-07-19 00:00:00.000000;;1.15;1;rsi;0;usd;US
323;BBG00FH3FM15;TCRR;TCR2 Therapeutics Inc;2022-07-19 00:00:00.000000;3.34;69.15;0;rsi;0;usd;US
324;BBG000BX7DH0;VRSB;ТНС энерго Воронеж;2022-07-19 00:00:00.000000;151.2;19.51;1;rsi;0;rub;RU
325;BBG000BVXPZ8;NYCB;New York Community Bancorp;2022-07-19 00:00:00.000000;9.62;59.33;0;rsi;0;usd;US
326;BBG000DLY9B9;BMO;Bank of Montreal;2022-07-19 00:00:00.000000;96.28;100.0;0;rsi;0;usd;CA
327;BBG000VFBQG4;MGNT@GS;Magnit PJSC;2022-07-19 00:00:00.000000;;26.24;1;rsi;0;usd;RU
328;BBG000QDVR53;CNK;Cinemark Holdings Inc;2022-07-19 00:00:00.000000;18.96;78.97;0;rsi;0;usd;US
329;BBG000BP0929;FHI;Federated Hermes;2022-07-19 00:00:00.000000;33.86;100.0;0;rsi;0;usd;US
330;BBG000VDC3G9;ZGNX;Zogenix Inc;2022-07-19 00:00:00.000000;;84.32;0;rsi;0;usd;US
331;BBG000CSRSG6;USPH;US Physical Therapy Inc;2022-07-19 00:00:00.000000;122.97;73.58;0;rsi;0;usd;US
332;BBG00KHRRDX3;ALLO;Allogene Therapeutics Inc;2022-07-19 00:00:00.000000;13.11;73.13;0;rsi;0;usd;US
333;BBG00XDH4NZ2;GRPH;Graphite Bio, Inc.;2022-07-19 00:00:00.000000;3.24;68.04;0;rsi;0;usd;US
334;BBG000R5XCX9;XPEL;XPEL;2022-07-19 00:00:00.000000;57.26;74.84;0;rsi;0;usd;US
335;BBG00P17H053;DM;Desktop Metal;2022-07-19 00:00:00.000000;2.51;63.83;0;rsi;0;usd;US
336;BBG004731489;GMKN;Норильский никель;2022-07-19 00:00:00.000000;14914.0;23.04;1;rsi;0;rub;RU
337;BBG00K20GVD2;BTAI;BioXcel Therapeutics;2022-07-19 00:00:00.000000;15.81;75.72;0;rsi;0;usd;US
338;BBG008N298Y8;WING;Wingstop Inc;2022-07-19 00:00:00.000000;103.4;76.73;0;rsi;0;usd;US
339;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-19 00:00:00.000000;12.0;77.62;0;rsi;0;usd;US
340;BBG000MBHNC8;MOH;Molina Healthcare Inc;2022-07-19 00:00:00.000000;304.95;69.99;0;rsi;0;usd;US
341;BBG000BM3CJ8;INT;World Fuel Services Corporation;2022-07-19 00:00:00.000000;22.65;100.0;0;rsi;0;usd;US
342;BBG000BB9KF2;AEP;American Electric Power;2022-07-19 00:00:00.000000;93.59;100.0;0;rsi;0;usd;US
343;BBG000LNHHJ9;KMAZ;КАМАЗ;2022-07-19 00:00:00.000000;83.0;18.27;1;rsi;0;rub;RU
344;BBG00KDYT8C4;EAF;GrafTech International Ltd;2022-07-19 00:00:00.000000;7.28;100.0;0;rsi;0;usd;US
345;BBG000CPCVY1;ELY;Callaway Golf Company;2022-07-19 00:00:00.000000;21.71;100.0;0;rsi;0;usd;US
346;BBG000QT15P7;PTCT;PTC Therapeutics;2022-07-19 00:00:00.000000;45.6;75.37;0;rsi;0;usd;US
347;BBG000DQBZJ7;ATGE;Adtalem Global Education Inc;2022-07-19 00:00:00.000000;40.0;74.73;0;rsi;0;usd;US
348;BBG000F3CWW7;ZD;Ziff Davis;2022-07-19 00:00:00.000000;81.19;67.21;0;rsi;0;usd;US
349;BBG00Z6RF483;BMBL;Bumble Inc.;2022-07-19 00:00:00.000000;32.99;100.0;0;rsi;0;usd;US
350;BBG000BTYP37;AWH;Aspira Womens Health;2022-07-19 00:00:00.000000;0.94;63.99;0;rsi;0;usd;US
351;BBG000BRP9K8;PAR;PAR Technology Corporation;2022-07-19 00:00:00.000000;38.97;100.0;0;rsi;0;usd;US
352;BBG00Y7BP8Y1;AFRM;Affirm Holdings;2022-07-19 00:00:00.000000;26.41;62.69;0;rsi;0;usd;US
353;BBG000HW5GX3;CNQ;Canadian Natural Resources;2022-07-19 00:00:00.000000;50.02;100.0;0;rsi;0;usd;CA
354;BBG00KXC8646;BEAM;Beam Therapeutics;2022-07-19 00:00:00.000000;64.61;74.87;0;rsi;0;usd;US
355;BBG000KMVDV1;ABR;Arbor Realty Trust REIT;2022-07-19 00:00:00.000000;14.8;100.0;0;rsi;0;usd;US
356;BBG000GMGNB3;ROLL;RBC Bearings Inc;2022-07-19 00:00:00.000000;213.31;79.31;0;rsi;0;usd;US
357;BBG0063N8V69;CHRS;Coherus BioSciences;2022-07-19 00:00:00.000000;7.84;100.0;0;rsi;0;usd;US
358;BBG000C8L273;IFX@DE;Infineon Technologies AG;2022-07-19 00:00:00.000000;;32.25;1;rsi;0;eur;DE
359;BBG006FCB019;ENR;Energizer Holdings Inc;2022-07-19 00:00:00.000000;29.5;69.76;0;rsi;0;usd;US
360;BBG000RG4ZQ4;TGKN;ТГК-14;2022-07-19 00:00:00.000000;0.00234;23.09;1;rsi;0;rub;RU
361;BBG00341H6M0;GBT;Global Blood Therapeutics Inc;2022-07-19 00:00:00.000000;35.56;78.62;0;rsi;0;usd;US
362;BBG000BVTPQ3;MTX@DE;MTU Aero Engines AG;2022-07-19 00:00:00.000000;;69.51;0;rsi;0;eur;DE
363;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-19 00:00:00.000000;;16.73;1;rsi;0;eur;DE
364;BBG000BNTTY4;MDC;M.D.C. Holdings;2022-07-19 00:00:00.000000;36.6;60.54;0;rsi;0;usd;US
365;BBG000QSXPZ9;LRN;Stride, Inc;2022-07-19 00:00:00.000000;43.16;77.82;0;rsi;0;usd;US
366;BBG00DZB5D77;ARCH;Arch Coal Inc;2022-07-19 00:00:00.000000;145.73;100.0;0;rsi;0;usd;US
367;BBG00D2Z7X83;CWH;Camping World Holdings, Inc.;2022-07-19 00:00:00.000000;24.97;100.0;0;rsi;0;usd;US
368;BBG000NQKP71;ESGR;Enstar Group;2022-07-19 00:00:00.000000;197.36;100.0;0;rsi;0;usd;BM
369;BBG00J7CBVW8;EQH;Equitable Holdings;2022-07-19 00:00:00.000000;26.24;100.0;0;rsi;0;usd;US
370;BBG000BJQK11;FOE;Ferro Corp;2022-07-19 00:00:00.000000;;94.88;0;rsi;0;usd;US
371;BBG00W7F99V5;LCID;Lucid Group;2022-07-19 00:00:00.000000;20.45;65.0;0;rsi;0;usd;US
372;BBG00XMJRPQ8;CPNG;Coupang, Inc.;2022-07-19 00:00:00.000000;18.07;71.92;0;rsi;0;usd;KR
373;BBG003CVJP50;BYND;Beyond Meat Inc;2022-07-19 00:00:00.000000;37.74;74.32;0;rsi;0;usd;US
374;BBG000NDV1D4;TMUS;T-Mobile US Inc;2022-07-19 00:00:00.000000;137.34;68.39;0;rsi;0;usd;US
375;BBG001J1BQ86;NTRA;Natera inc;2022-07-19 00:00:00.000000;45.06;77.75;0;rsi;0;usd;US
376;BBG000H8LGK2;MD;Pediatrix Medical Group;2022-07-19 00:00:00.000000;23.64;74.38;0;rsi;0;usd;US
377;BBG000D9H9F1;MYGN;Myriad Genetics Inc;2022-07-19 00:00:00.000000;22.75;74.93;0;rsi;0;usd;US
378;BBG000CSZKR2;MBT;АДР МТС;2022-07-19 00:00:00.000000;;16.15;1;rsi;0;usd;RU
379;BBG000RTHVK7;GCHE;Группа Черкизово;2022-07-19 00:00:00.000000;2521.5;24.8;1;rsi;0;rub;RU
380;BBG000K88H58;FCN;FTI Consulting Inc;2022-07-19 00:00:00.000000;187.38;76.92;0;rsi;0;usd;US
381;BBG000BB99S3;SLAB;Silicon Laboratories Inc;2022-07-19 00:00:00.000000;138.09;71.85;0;rsi;0;usd;US
382;BBG001VBZR00;SBER@GS;Sberbank of Russia PJSC;2022-07-19 00:00:00.000000;;28.64;1;rsi;0;usd;RU
383;BBG000V07CB8;DVEC;ДЭК;2022-07-19 00:00:00.000000;0.798;24.54;1;rsi;0;rub;RU
384;BBG0074Q3NK6;CZR;Caesars Entertainment Corporation;2022-07-19 00:00:00.000000;42.25;100.0;0;rsi;0;usd;US
385;BBG001Z0Q6T5;MUSA;Murphy USA Inc;2022-07-19 00:00:00.000000;275.63;72.48;0;rsi;0;usd;US
386;BBG00VR8SDG8;ALXO;ALX Oncology Holdings Inc;2022-07-19 00:00:00.000000;10.85;67.44;0;rsi;0;usd;US
387;BBG000LW3NX5;DPW@DE;Deutsche Post AG;2022-07-19 00:00:00.000000;;29.6;1;rsi;0;eur;DE
388;BBG000FKTHQ1;CM;Canadian Imperial Bank of Commerce;2022-07-19 00:00:00.000000;48.26;100.0;0;rsi;0;usd;CA
389;BBG000BWT790;RHM@DE;Rheinmetall AG;2022-07-19 00:00:00.000000;;95.02;0;rsi;0;eur;DE
390;BBG00JXPFBN0;FIVE;ГДР X5 RetailGroup;2022-07-19 00:00:00.000000;1246.0;78.3;0;rsi;0;rub;RU
391;BBG002V098F7;COOP;Mr. Cooper Group;2022-07-19 00:00:00.000000;39.33;100.0;0;rsi;0;usd;US
392;BBG000V78V75;FAF;First American Financial Corporation;2022-07-19 00:00:00.000000;54.89;100.0;0;rsi;0;usd;US
393;BBG000QQCY41;2007;Country Garden Holdings;2022-07-19 00:00:00.000000;3.41;19.47;1;rsi;0;hkd;CN
394;BBG000PN1SJ8;DEI;Douglas Emmett REIT;2022-07-19 00:00:00.000000;22.73;100.0;0;rsi;0;usd;US
395;BBG001PD3L10;EVK@DE;Evonik Industries AG;2022-07-19 00:00:00.000000;;24.33;1;rsi;0;eur;DE
396;BBG000RYC984;BUD;Anheuser-Busch InBev;2022-07-19 00:00:00.000000;56.18;70.25;0;rsi;0;usd;BE
397;BBG000BJFJ98;NLY;Annaly Capital Management REIT;2022-07-19 00:00:00.000000;6.32;100.0;0;rsi;0;usd;US
398;BBG000BVKXQ5;MVIS;MicroVision;2022-07-19 00:00:00.000000;5.21;73.63;0;rsi;0;usd;US
399;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2022-07-19 00:00:00.000000;;17.91;1;rsi;0;usd;US
400;BBG00Q3GDB13;PING;Ping Identity Holding Corp;2022-07-19 00:00:00.000000;18.47;100.0;0;rsi;0;usd;US
401;BBG000D7HF89;SON;Sonoco Products Co;2022-07-19 00:00:00.000000;59.14;66.93;0;rsi;0;usd;US
402;BBG00741Y1N2;RIVN;Rivian Automotive;2022-07-19 00:00:00.000000;31.93;64.15;0;rsi;0;usd;US
403;BBG000BBMNG0;SAH;Sonic Automotive;2022-07-19 00:00:00.000000;39.62;100.0;0;rsi;0;usd;US
404;BBG00GXRNJP4;CNNE;Cannae Holdings;2022-07-19 00:00:00.000000;20.91;100.0;0;rsi;0;usd;US
405;BBG000NY37X4;CELH;Celsius Holdings;2022-07-19 00:00:00.000000;75.38;100.0;0;rsi;0;usd;US
406;BBG0027Z6X10;SRC;Spirit Realty Capital REIT;2022-07-19 00:00:00.000000;41.91;66.29;0;rsi;0;usd;US
407;BBG00VPKLPX4;POGR;Petropavlovsk PLC;2022-07-19 00:00:00.000000;;14.65;1;rsi;0;rub;RU
408;BBG000BHYT80;SGMO;Sangamo Therapeutics;2022-07-19 00:00:00.000000;4.61;64.57;0;rsi;0;usd;US
409;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-07-19 00:00:00.000000;3.3;76.47;0;rsi;0;usd;US
410;BBG000FR1RP5;ADS@DE;Adidas;2022-07-19 00:00:00.000000;;23.1;1;rsi;0;eur;DE
411;BBG000RQKCR4;BCC;Boise Cascade;2022-07-19 00:00:00.000000;63.44;100.0;0;rsi;0;usd;US
412;BBG004SK5VL9;FIGS;FIGS;2022-07-19 00:00:00.000000;10.45;62.44;0;rsi;0;usd;US
413;BBG00ZSDS6T8;TSP;TuSimple Holdings;2022-07-19 00:00:00.000000;9.4;64.75;0;rsi;0;usd;US
414;BBG000CDY3H5;ABCB;Ameris Bancorp;2022-07-19 00:00:00.000000;42.13;100.0;0;rsi;0;usd;US
415;BBG000F02T51;CABO;Cable One;2022-07-19 00:00:00.000000;1390.52;75.07;0;rsi;0;usd;US
416;BBG007GNPYY7;ALRM;Alarm com Holdings Inc;2022-07-19 00:00:00.000000;68.03;75.49;0;rsi;0;usd;US
417;BBG000MTDW24;SBRA;Sabra Health Care REIT;2022-07-19 00:00:00.000000;14.54;68.4;0;rsi;0;usd;US
418;BBG00TZNCJ75;AVIR;Atea Pharmaceuticals;2022-07-19 00:00:00.000000;8.24;63.76;0;rsi;0;usd;US
419;BBG004731032;LKOH;ЛУКОЙЛ;2022-07-19 00:00:00.000000;3600.0;31.11;1;rsi;0;rub;RU
420;BBG000BQNNP6;LOGI;Logitech International SA;2022-07-19 00:00:00.000000;55.98;59.72;0;rsi;0;usd;CH
421;BBG005497GZ3;OMF;OneMain Holdings;2022-07-19 00:00:00.000000;41.77;60.3;0;rsi;0;usd;US
422;BBG000VKG4R5;MRKU;МРСК Урала;2022-07-19 00:00:00.000000;0.1442;14.62;1;rsi;0;rub;RU
423;BBG0105XBRH0;CCSI;Consensus Cloud Solutions;2022-07-19 00:00:00.000000;49.3;63.44;0;rsi;0;usd;US
424;BBG000KGYRF8;OGZD@GS;Gazprom PJSC;2022-07-19 00:00:00.000000;;35.54;1;rsi;0;usd;RU
425;BBG000BS3CD1;FRE@DE;Fresenius SE;2022-07-19 00:00:00.000000;;21.74;1;rsi;0;eur;DE
426;BBG002B9T6Y1;KAZTP;КуйбышевАзот - Акции привилегированные;2022-07-19 00:00:00.000000;383.8;30.7;1;rsi;0;rub;RU
427;BBG00GBNZ4M0;AM;Antero Midstream Corp;2022-07-19 00:00:00.000000;9.94;100.0;0;rsi;0;usd;US
428;BBG000C3CWZ7;MATV;Mativ Holdings;2022-07-19 00:00:00.000000;20.79;100.0;0;rsi;0;usd;US
429;BBG000BRNGM2;ATO;Atmos Energy Corp;2022-07-19 00:00:00.000000;113.48;100.0;0;rsi;0;usd;US
430;BBG000CTGXS2;COLB;Columbia Banking System;2022-07-19 00:00:00.000000;30.07;100.0;0;rsi;0;usd;US
