figi;ticker;class_code;isin;lot;currency;klong;kshort;dlong;dshort;dlong_min;dshort_min;short_enabled_flag;name;exchange;ipo_date;issue_size;country_of_risk;country_of_risk_name;sector;issue_size_plan;nominal;trading_status;otc_flag;buy_available_flag;sell_available_flag;div_yield_flag;share_type;min_price_increment;api_trade_available_flag;uid;real_exchange
BBG000BFRRX8;CLH;SPBXM;US1844961078;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Clean Harbors Inc;SPB;1987-11-01 00:00:00+00:00;57552959;US;Соединенные Штаты Америки;industrials;80000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;4da41ecc-8155-49cd-abb3-fba5475d6af1;2
BBG00ZHDJVK4;VZIO;SPBXM;US92858V1017;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;VIZIO Holding Corp.;SPB;1970-01-01 00:00:00+00:00;85079223;US;Соединенные Штаты Америки;consumer;1000000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;b67249a0-b22f-421b-96f9-d6691c92e394;2
BBG000FQ7YR4;LYV;SPBXM;US5380341090;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Live Nation Entertainment Inc;SPB;1970-01-01 00:00:00+00:00;211629280;US;Соединенные Штаты Америки;telecom;450000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;dd73d573-7186-471f-92d5-1885feaa90e6;2
BBG010MW0N84;PAY;SPBXM;US70439P1084;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Paymentus Holdings;SPB;1970-01-01 00:00:00+00:00;12380950;US;Соединенные Штаты Америки;it;883950000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;2eac2aaa-6812-42d0-a26c-5ef6fd8c4152;2
BBG00MJH9LC4;NFE;SPBXM;US6443931000;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;New Fortress Energy;SPB;1970-01-01 00:00:00+00:00;168738423;US;Соединенные Штаты Америки;energy;750000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;21ee7e94-867e-4d7d-a5f2-42b82b2c8dfc;2
BBG017BXPZ85;CR;SPBXM;US2244411052;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Crane Holdings;SPB;1970-01-01 00:00:00+00:00;56055134;US;Соединенные Штаты Америки;industrials;200000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;fdfeffb8-d881-43b8-b9e1-dc61d65f6b4d;2
BBG000BWLMJ4;WBA;SPBXM;US9314271084;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Walgreens Boots Alliance;SPB;1970-01-01 00:00:00+00:00;865612358;US;Соединенные Штаты Америки;consumer;3200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;f14b2a66-900f-4afd-a30a-7a23acc3b048;2
BBG000BLRP41;OLED;SPBXM;US91347P1057;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Universal Display Corp;SPB;1970-01-01 00:00:00+00:00;47040602;US;Соединенные Штаты Америки;it;100000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;978c61c9-5b03-4389-aa27-23153946b254;2
BBG0112Z87D8;MQ;SPBXM;US57142B1044;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Marqeta, Inc.;SPB;1970-01-01 00:00:00+00:00;100000000;US;Соединенные Штаты Америки;financial;0;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;1b78f15a-f51e-4781-a52b-90f031a442fb;2
BBG00HVQF9K2;EYE;SPBXM;US63845R1077;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;National Vision Holdings Inc;SPB;2017-10-26 00:00:00+00:00;78217812;US;Соединенные Штаты Америки;consumer;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;18bc892e-e996-4c13-9931-a199ad786a82;2
BBG000FJS1S8;LNN;SPBXM;US5355551061;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Lindsay Corporation;SPB;1970-01-01 00:00:00+00:00;10834763;US;Соединенные Штаты Америки;industrials;25000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;53b4b551-3e33-4fa6-b6e1-9d6319f075ce;2
BBG00XMJRPQ8;CPNG;SPBXM;US22266T1097;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 567500000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 252000000};False;Coupang, Inc.;SPB;1970-01-01 00:00:00+00:00;1540337807;KR;Республика Корея;consumer;10000000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;3fbbaaa0-9330-456a-a324-174a69b99725;2
BBG000BKLTM1;MRC;SPBXM;US55345K1034;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;MRC Global Inc;SPB;2012-04-12 00:00:00+00:00;82187833;US;Соединенные Штаты Америки;industrials;500000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;f1b04c87-4336-4685-947b-3485d2a888d4;2
BBG0098VVDT9;OLLI;SPBXM;US6811161099;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Ollie's Bargain Outlet Holding;SPB;2015-07-16 00:00:00+00:00;63483898;US;Соединенные Штаты Америки;consumer;500000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;3312721e-308c-4623-b099-30ad94022ee7;2
BBG000BNX3R4;MDU;SPBXM;US5526901096;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;MDU Resources Group, Inc.;SPB;1970-01-01 00:00:00+00:00;200522277;US;Соединенные Штаты Америки;utilities;500000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;015c53af-aa9f-474b-bf1d-1f81f835bdda;2
BBG000D86F25;BWXT;SPBXM;US05605H1005;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;BWX Technologies;SPB;1970-01-01 00:00:00+00:00;99679664;US;Соединенные Штаты Америки;industrials;325000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;06a747c6-8d3a-4a17-b978-73bc1c0e1082;2
BBG000BVDLH9;TMO;SPBXM;US8835561023;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Thermo Fisher Scientific;SPB;1980-01-01 00:00:00+00:00;393418899;US;Соединенные Штаты Америки;health_care;1200000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;ab130a3e-59ca-4871-8b1e-39ac24908d1a;2
BBG000BTT5B8;SXI;SPBXM;US8542311076;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Standex International Corp;SPB;1964-11-01 00:00:00+00:00;12651101;US;Соединенные Штаты Америки;industrials;60000000;{'currency': 'usd', 'units': 1, 'nano': 500000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;e3049169-ac06-4b59-9d89-0018cbd47c3a;2
BBG000F31Z34;EXPO;SPBXM;US30214U1025;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Exponent, Inc.;SPB;1970-01-01 00:00:00+00:00;26004501;US;Соединенные Штаты Америки;industrials;80000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;493d9f67-06a0-48d6-a2ae-b47740ceca83;2
BBG00J0BBZL0;SAIL;SPBXM;US78781P1057;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;SailPoint Technologies Holdings;SPB;1970-01-01 00:00:00+00:00;8856876;US;Соединенные Штаты Америки;it;0;{'currency': 'usd', 'units': 0, 'nano': 100000};4;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;65d5aa8d-dec5-43ba-9a96-6e818d8971a9;2
BBG006G412Q6;CCS;SPBXM;US1565043007;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Century Communities;SPB;1970-01-01 00:00:00+00:00;27573183;US;Соединенные Штаты Америки;real_estate;100000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;5bda95a4-0bcc-473c-af15-013e3b5361e1;2
BBG000BGCQT9;CRS;SPBXM;US1442851036;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Carpenter Technology Corp;SPB;1968-10-03 00:00:00+00:00;47380199;US;Соединенные Штаты Америки;materials;100000000;{'currency': 'usd', 'units': 5, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;136739fb-dfcc-4312-af06-d6f657bac08f;2
BBG00H433CR2;EVRG;SPBXM;US30034W1062;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Evergy, Inc;SPB;1970-01-01 00:00:00+00:00;227901556;US;Соединенные Штаты Америки;utilities;600000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;0c49d7f6-1c0e-4b78-b0dd-3f9ddb0f8ab0;2
BBG000MZL0Y6;PMSB;TQBR;RU000A0ET123;10;rub;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Пермэнергосбыт;MOEX;2005-06-21 00:00:00+00:00;36210960;RU;Российская Федерация;utilities;36210960;{'currency': 'rub', 'units': 3, 'nano': 250000000};5;False;True;True;True;1;{'units': 0, 'nano': 100000000};True;4d8209f9-3b75-437d-ad5f-2906d56f27e9;1
BBG000DCNK80;RPM;SPBXM;US7496851038;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;RPM International Inc;SPB;1969-09-23 00:00:00+00:00;131644681;US;Соединенные Штаты Америки;materials;300000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;d7d63464-6149-4d81-bd3e-2286c6056de5;2
BBG000PT6BR8;CLDT;SPBXM;US16208T1025;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Chatham Lodging REIT;SPB;2010-04-16 00:00:00+00:00;38362618;US;Соединенные Штаты Америки;real_estate;500000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;8;{'units': 0, 'nano': 10000000};True;865d183d-f5be-4a59-93c8-565026d54eba;2
BBG000D9D830;ACN;SPBXM;IE00B4BNMY34;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Accenture;SPB;2001-07-19 00:00:00+00:00;642550414;US;Соединенные Штаты Америки;it;20000000000;{'currency': 'usd', 'units': 0, 'nano': 22500};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;0fd508e4-14ea-496a-a45a-555e50333b15;2
BBG000DH7JK6;PEP;SPBXM;US7134481081;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;PepsiCo;SPB;1970-01-01 00:00:00+00:00;1382652943;US;Соединенные Штаты Америки;consumer;3600000000;{'currency': 'usd', 'units': 0, 'nano': 17000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;1121b8a1-cfc7-475b-9653-0058d710ab9b;2
BBG000QF1Q17;FESH;TQBR;RU0008992318;100;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 224600000};{'units': 0, 'nano': 602800000};{'units': 0, 'nano': 119400000};{'units': 0, 'nano': 266000000};False;ДВМП;MOEX;2004-02-11 00:00:00+00:00;2951250000;RU;Российская Федерация;industrials;1643593000;{'currency': 'rub', 'units': 1, 'nano': 0};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;11bc2246-6fde-4478-93f1-4ab90ceb4a51;1
BBG000F6H8W8;COST;SPBXM;US22160K1051;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Costco Wholesale;SPB;1985-12-05 00:00:00+00:00;441823811;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;f2333dc8-4187-4608-a97a-28cd10d29612;2
BBG004PYF2N3;POLY;TQBR;JE00B6T5S470;1;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 564100000};{'units': 0, 'nano': 771100000};{'units': 0, 'nano': 339800000};{'units': 0, 'nano': 330800000};True;Polymetal;MOEX_WEEKEND;2011-10-28 00:00:00+00:00;473626239;RU;Российская Федерация;materials;0;{'currency': 'gbp', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 100000000};True;127361c2-32ec-448c-b3ec-602166f537ea;1
BBG000Q0JJQ0;AMSF;SPBXM;US03071H1005;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;AMERISAFE, Inc.;SPB;1970-01-01 00:00:00+00:00;19302784;US;Соединенные Штаты Америки;financial;50000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;5fd6b94d-60c4-467b-b92c-1a469b8d8d1c;2
BBG009GSYN76;CBOM;TQBR;RU000A0JUG31;100;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 200000000};{'units': 0, 'nano': 334600000};{'units': 0, 'nano': 105600000};{'units': 0, 'nano': 155300000};True;МКБ;MOEX;1999-08-18 00:00:00+00:00;33429709866;RU;Российская Федерация;financial;160293000;{'currency': 'rub', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 1000000};True;ebfda284-4291-4337-9dfb-f55610d0a907;1
BBG001Q7HP63;RDFN;SPBXM;US75737F1084;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Redfin Corp;SPB;1997-10-09 00:00:00+00:00;92261363;US;Соединенные Штаты Америки;real_estate;500000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;6226a38f-e0cb-487e-a656-57638f1aba27;2
BBG000BJ91B1;SP;SPBXM;US78469C1036;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;SP Plus Corp;SPB;2004-05-27 00:00:00+00:00;22853588;US;Соединенные Штаты Америки;industrials;50000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;00be030b-6b44-4c9e-b8b0-eb1f799dcad7;2
BBG000BKL348;GPC;SPBXM;US3724601055;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Genuine Parts;SPB;1970-01-01 00:00:00+00:00;145943765;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;2ff5c588-1e4c-4a12-a871-a10eab5bb284;2
BBG000BMFFQ0;J;SPBXM;US4698141078;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Jacobs Engineering;SPB;1970-01-01 00:00:00+00:00;141791890;US;Соединенные Штаты Америки;industrials;240000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;6627562d-0d81-4ce0-acca-27902c860ce8;2
BBG000BJD1D4;JOBS;SPBXM;US3168271043;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;51job;SPB;2004-09-29 00:00:00+00:00;67437209;CN;Китайская Народная Республика;industrials;0;{'currency': 'usd', 'units': 1, 'nano': 0};1;False;True;True;False;3;{'units': 0, 'nano': 10000000};True;e3b67ea6-8f62-47cb-bdd0-16f01749486e;2
